site_id,visit_date,survey_type,capture_life_stage,capture_animal_state,pit_tag_ref,sex
70556,2020-08-23,cmr,adult,healthy,900067000117120,f
70556,2020-08-23,cmr,adult,healthy,900067000116989,m
70556,2020-08-25,cmr,adult,healthy,900067000117464,m
74976,2020-08-21,cmr,adult,healthy,900043000144422,f
70550,2015-07-10,cmr,adult,healthy,900043000104435,f
70641,2017-08-25,cmr,adult,healthy,900067000063985,f
70449,2017-08-25,cmr,adult,healthy,900067000113957,f
70449,2017-08-25,cmr,adult,healthy,900067000114018,f
70449,2017-08-25,cmr,adult,healthy,900067000114045,m
70449,2017-08-25,cmr,adult,healthy,900067000114108,m
70449,2017-08-25,cmr,adult,healthy,900067000114134,m
70449,2017-08-25,cmr,adult,healthy,900067000114136,m
70449,2017-08-25,cmr,adult,healthy,900067000114158,f
70449,2017-08-25,cmr,adult,healthy,900067000114842,m
72973,2020-08-21,cmr,adult,healthy,900067000117445,m
70449,2017-08-25,cmr,adult,healthy,900067000117387,f
70449,2017-08-25,cmr,adult,healthy,900067000117390,m
70449,2017-08-25,cmr,adult,healthy,900067000117394,m
70449,2017-08-25,cmr,adult,healthy,900067000117406,f
70641,2017-08-25,cmr,adult,healthy,900067000117410,f
70449,2017-08-25,cmr,adult,healthy,900067000117412,f
70449,2017-08-25,cmr,adult,healthy,900067000117416,m
70449,2017-08-25,cmr,adult,healthy,900067000117432,f
70449,2017-08-25,cmr,adult,healthy,900067000117441,m
70449,2017-08-27,cmr,adult,healthy,900067000117438,f
70449,2017-08-27,cmr,adult,healthy,900067000117453,f
70449,2017-08-27,cmr,adult,healthy,900067000117458,f
70449,2017-08-27,cmr,adult,healthy,900067000117478,m
70505,2017-08-29,cmr,adult,healthy,900067000114105,m
70550,2015-07-10,cmr,adult,healthy,900043000108046,f
70505,2017-08-29,cmr,adult,healthy,900067000114123,m
70505,2017-08-29,cmr,adult,healthy,900067000114128,f
70505,2017-08-29,cmr,adult,healthy,900067000114153,m
70505,2017-08-29,cmr,adult,healthy,900067000114164,f
70505,2017-08-29,cmr,adult,healthy,900067000116909,m
70505,2017-08-30,cmr,adult,healthy,900067000114105,m
70175,2017-08-30,cmr,adult,healthy,900118001030336,f
70175,2017-08-30,cmr,adult,healthy,982000365440258,m
70413,2017-08-31,cmr,adult,healthy,900118001030201,f
70175,2017-08-31,cmr,adult,healthy,900118001030450,f
70413,2017-08-31,cmr,adult,healthy,982000365440357,f
70175,2017-08-31,cmr,adult,healthy,985121019071757,f
70641,2017-09-04,cmr,adult,healthy,900067000116883,f
70641,2017-09-04,cmr,adult,healthy,900067000116898,f
70641,2017-09-04,cmr,adult,healthy,900067000116921,f
70641,2017-09-04,cmr,adult,healthy,900067000117419,f
70641,2017-09-04,cmr,adult,healthy,900067000117437,m
70641,2017-09-04,cmr,adult,healthy,982000365440186,f
70370,2017-09-05,cmr,adult,healthy,900067000078390,m
70413,2018-07-25,cmr,adult,healthy,900067000114331,m
70413,2018-07-25,cmr,adult,healthy,900067000114767,f
70413,2018-07-25,cmr,adult,healthy,900067000114864,f
70413,2018-07-25,cmr,adult,healthy,900067000117213,m
70279,2018-07-25,cmr,adult,healthy,982000365440268,f
70413,2018-07-26,cmr,adult,healthy,900067000113992,m
70413,2018-07-26,cmr,adult,healthy,900067000114331,m
70641,2018-07-26,cmr,adult,healthy,900067000116883,f
70413,2018-07-26,cmr,adult,healthy,900067000117213,m
70413,2018-07-26,cmr,adult,healthy,900067000117403,f
70175,2018-07-26,cmr,adult,healthy,900118001027732,m
70413,2018-07-26,cmr,adult,healthy,900118001030201,f
70175,2018-07-26,cmr,adult,healthy,900118001030336,f
70279,2018-07-26,cmr,adult,healthy,900118001057684,m
70279,2018-07-26,cmr,adult,healthy,982000365440268,f
70413,2018-07-26,cmr,adult,healthy,982000365440357,f
70413,2018-07-27,cmr,adult,healthy,900067000113992,m
70413,2018-07-27,cmr,adult,healthy,900067000114359,f
70413,2018-07-27,cmr,adult,healthy,900067000114864,f
70413,2018-07-27,cmr,adult,healthy,900067000116840,f
70279,2018-07-27,cmr,adult,healthy,900067000116886,f
70413,2018-07-27,cmr,adult,healthy,900067000117213,m
70413,2018-07-27,cmr,adult,healthy,900067000117301,m
70413,2018-07-27,cmr,adult,healthy,900067000117413,m
70413,2018-07-27,cmr,adult,healthy,900118001027669,m
70175,2018-07-27,cmr,adult,healthy,900118001027732,m
70279,2018-07-27,cmr,adult,healthy,900118001057684,m
70550,2015-07-10,cmr,adult,healthy,900043000108056,f
74976,2018-08-18,cmr,adult,healthy,900067000117389,f
70370,2018-08-01,cmr,adult,healthy,900067000114129,m
70370,2018-08-01,cmr,adult,healthy,900067000117290,f
70370,2018-08-01,cmr,adult,healthy,900067000117291,f
70370,2018-08-01,cmr,adult,healthy,900067000117292,f
70370,2018-08-01,cmr,adult,healthy,900067000117308,f
70370,2018-08-01,cmr,adult,healthy,900067000117634,m
70449,2018-08-02,cmr,adult,healthy,900043000104502,m
70449,2018-08-02,cmr,adult,healthy,900043000104529,f
70449,2018-08-02,cmr,adult,healthy,900043000104588,f
70505,2018-08-02,cmr,adult,healthy,900043000108187,m
70449,2018-08-02,cmr,adult,healthy,900067000078253,m
70449,2018-08-02,cmr,adult,healthy,900067000113918,m
70449,2018-08-02,cmr,adult,healthy,900067000113957,f
70449,2018-08-02,cmr,adult,healthy,900067000114045,m
70370,2018-08-02,cmr,adult,healthy,900067000114082,m
70449,2018-08-02,cmr,adult,healthy,900067000114083,m
70370,2018-08-02,cmr,adult,healthy,900067000114095,m
70449,2018-08-02,cmr,adult,healthy,900067000114099,m
70449,2018-08-02,cmr,adult,healthy,900067000114125,m
70370,2018-08-02,cmr,adult,healthy,900067000114129,m
70449,2018-08-02,cmr,adult,healthy,900067000114134,m
70449,2018-08-02,cmr,adult,healthy,900067000114136,m
70449,2018-08-02,cmr,adult,healthy,900067000114143,m
70449,2018-08-02,cmr,adult,healthy,900067000114148,m
70449,2018-08-02,cmr,adult,healthy,900067000114154,m
70449,2018-08-02,cmr,adult,healthy,900067000114158,f
70505,2018-08-02,cmr,adult,healthy,900067000114168,f
70505,2018-08-02,cmr,adult,healthy,900067000114179,f
70449,2018-08-02,cmr,adult,healthy,900067000114805,f
70449,2018-08-02,cmr,adult,healthy,900067000114842,m
70449,2018-08-02,cmr,adult,healthy,900067000117104,m
70370,2018-08-02,cmr,adult,healthy,900067000117290,f
70370,2018-08-02,cmr,adult,healthy,900067000117291,f
70370,2018-08-02,cmr,adult,healthy,900067000117292,f
70370,2018-08-02,cmr,adult,healthy,900067000117308,f
70370,2018-08-02,cmr,adult,healthy,900067000117318,f
70370,2018-08-02,cmr,adult,healthy,900067000117322,m
70449,2018-08-02,cmr,adult,healthy,900067000117387,f
70449,2018-08-02,cmr,adult,healthy,900067000117394,m
70449,2018-08-02,cmr,adult,healthy,900067000117412,f
70449,2018-08-02,cmr,adult,healthy,900067000117418,m
70449,2018-08-02,cmr,adult,healthy,900067000117423,m
70449,2018-08-02,cmr,adult,healthy,900067000117432,f
70449,2018-08-02,cmr,adult,healthy,900067000117438,f
70449,2018-08-02,cmr,adult,healthy,900067000117453,f
70449,2018-08-02,cmr,adult,healthy,900067000117458,f
70449,2018-08-02,cmr,adult,healthy,900067000117466,m
70449,2018-08-02,cmr,adult,healthy,900067000117475,f
70370,2018-08-02,cmr,adult,healthy,900067000117634,m
70370,2018-08-02,cmr,adult,healthy,900067000117647,m
70449,2018-08-03,cmr,adult,healthy,900043000104588,f
70505,2018-08-03,cmr,adult,healthy,900043000108187,m
70449,2018-08-03,cmr,adult,healthy,900067000113918,m
70449,2018-08-03,cmr,adult,healthy,900067000113957,f
70449,2018-08-03,cmr,adult,healthy,900067000114045,m
70370,2018-08-03,cmr,adult,healthy,900067000114082,m
70449,2018-08-03,cmr,adult,healthy,900067000114083,m
70370,2018-08-03,cmr,adult,healthy,900067000114095,m
70449,2018-08-03,cmr,adult,healthy,900067000114099,m
70449,2018-08-03,cmr,adult,healthy,900067000114132,m
70449,2018-08-03,cmr,adult,healthy,900067000114134,m
70449,2018-08-03,cmr,adult,healthy,900067000114148,m
70449,2018-08-03,cmr,adult,healthy,900067000114154,m
70449,2018-08-03,cmr,adult,healthy,900067000114156,f
70505,2018-08-03,cmr,adult,healthy,900067000114168,f
70505,2018-08-03,cmr,adult,healthy,900067000114179,f
70449,2018-08-03,cmr,adult,healthy,900067000114464,f
70449,2018-08-03,cmr,adult,healthy,900067000117104,m
70449,2018-08-03,cmr,adult,healthy,900067000117187,f
74976,2018-08-18,cmr,adult,healthy,900067000117393,m
70449,2018-08-03,cmr,adult,healthy,900067000117217,m
70370,2018-08-03,cmr,adult,healthy,900067000117291,f
70370,2018-08-03,cmr,adult,healthy,900067000117292,f
70370,2018-08-03,cmr,adult,healthy,900067000117308,f
70449,2018-08-03,cmr,adult,healthy,900067000117387,f
70449,2018-08-03,cmr,adult,healthy,900067000117411,f
70449,2018-08-03,cmr,adult,healthy,900067000117418,m
70449,2018-08-03,cmr,adult,healthy,900067000117423,m
70449,2018-08-03,cmr,adult,healthy,900067000117432,f
70449,2018-08-03,cmr,adult,healthy,900067000117458,f
70449,2018-08-03,cmr,adult,healthy,900067000117589,f
70370,2018-08-03,cmr,adult,healthy,900067000117634,m
70370,2018-08-03,cmr,adult,healthy,900067000117647,m
70449,2018-08-04,cmr,adult,healthy,900067000113918,m
70449,2018-08-04,cmr,adult,healthy,900067000113957,f
70449,2018-08-04,cmr,adult,healthy,900067000114099,m
70449,2018-08-04,cmr,adult,healthy,900067000114132,m
70449,2018-08-04,cmr,adult,healthy,900067000114136,m
70449,2018-08-04,cmr,adult,healthy,900067000114148,m
70449,2018-08-04,cmr,adult,healthy,900067000114464,f
70449,2018-08-04,cmr,adult,healthy,900067000114728,m
70449,2018-08-04,cmr,adult,healthy,900067000114805,f
70449,2018-08-04,cmr,adult,healthy,900067000117104,m
70449,2018-08-04,cmr,adult,healthy,900067000117217,m
70550,2018-08-14,cmr,adult,healthy,900043000108132,f
70550,2018-08-14,cmr,adult,healthy,900067000114240,m
70550,2018-08-14,cmr,adult,healthy,900067000114278,f
70641,2018-05-29,cmr,adult,healthy,900067000116883,f
70550,2018-06-29,cmr,adult,healthy,900067000113881,f
70550,2018-06-30,cmr,adult,healthy,900067000113886,f
70550,2018-06-30,cmr,adult,healthy,900067000117768,f
70175,2018-07-26,cmr,adult,healthy,985121019071757,f
70550,2018-08-16,cmr,adult,healthy,900067000113931,f
70550,2018-08-16,cmr,adult,healthy,900067000113932,f
70550,2018-08-16,cmr,adult,healthy,900067000113935,f
70550,2018-08-16,cmr,adult,healthy,900067000117450,f
70550,2018-08-16,cmr,adult,healthy,900067000117724,f
70550,2018-08-16,cmr,adult,healthy,900067000117733,f
70550,2018-08-16,cmr,adult,healthy,900067000117737,m
70550,2018-08-16,cmr,adult,healthy,900067000117743,m
70550,2018-08-16,cmr,adult,healthy,900067000117749,m
70550,2018-08-16,cmr,adult,healthy,900067000117765,f
70550,2018-08-16,cmr,adult,healthy,900067000117767,m
70550,2018-08-16,cmr,adult,healthy,900067000117768,f
70550,2018-08-16,cmr,adult,healthy,900067000117770,f
70550,2018-08-16,cmr,adult,healthy,900067000117775,m
70550,2018-08-16,cmr,adult,healthy,900067000117777,f
70550,2018-08-16,cmr,adult,healthy,900067000117780,f
70550,2018-08-16,cmr,adult,healthy,900118001027569,m
70550,2018-08-16,cmr,adult,healthy,900118001027927,m
70550,2018-08-16,cmr,adult,healthy,985121019078609,f
70550,2018-08-17,cmr,adult,healthy,900043000104489,f
70550,2018-08-17,cmr,adult,healthy,900043000104491,f
70550,2018-08-17,cmr,adult,healthy,900043000104498,f
70550,2018-08-17,cmr,adult,healthy,900043000108002,m
70550,2018-08-17,cmr,adult,healthy,900043000108004,m
70550,2018-08-17,cmr,adult,healthy,900043000108012,m
70413,2018-08-27,cmr,adult,healthy,900067000113992,m
70550,2018-08-17,cmr,adult,healthy,900043000108031,m
70550,2018-08-17,cmr,adult,healthy,900043000108182,m
70550,2018-08-17,cmr,adult,healthy,900043000144184,m
70550,2018-08-17,cmr,adult,healthy,900067000113932,f
70550,2018-08-17,cmr,adult,healthy,900067000113935,f
70550,2018-08-17,cmr,adult,healthy,900067000113944,f
70550,2018-08-17,cmr,adult,healthy,900067000113955,f
70550,2018-08-17,cmr,adult,healthy,900067000113956,m
70550,2018-08-17,cmr,adult,healthy,900067000114098,m
70550,2018-08-17,cmr,adult,healthy,900067000114144,f
70550,2018-08-17,cmr,adult,healthy,900067000114180,m
70550,2018-08-17,cmr,adult,healthy,900067000114188,f
70550,2018-08-17,cmr,adult,healthy,900067000114201,m
70550,2018-08-17,cmr,adult,healthy,900067000114234,m
70550,2018-08-17,cmr,adult,healthy,900067000114239,m
70550,2018-08-17,cmr,adult,healthy,900067000114249,m
70550,2018-08-17,cmr,adult,healthy,900067000114274,m
70550,2015-07-10,cmr,adult,healthy,900043000108084,m
70550,2018-08-17,cmr,adult,healthy,900067000114278,f
70550,2018-08-17,cmr,adult,healthy,900067000114719,m
70550,2018-08-17,cmr,adult,healthy,900067000117009,m
70550,2018-08-17,cmr,adult,healthy,900067000117035,m
70550,2018-08-17,cmr,adult,healthy,900067000117073,m
70550,2018-08-17,cmr,adult,healthy,900067000117109,f
74976,2018-08-17,cmr,adult,healthy,900067000117396,f
74976,2018-08-17,cmr,adult,healthy,900067000117399,m
74976,2018-08-17,cmr,adult,healthy,900067000117405,f
74976,2018-08-17,cmr,adult,healthy,900067000117420,m
74976,2018-08-18,cmr,adult,healthy,900067000117396,f
74976,2018-08-17,cmr,adult,healthy,900067000117433,m
74976,2018-08-17,cmr,adult,healthy,900067000117445,m
70550,2018-08-17,cmr,adult,healthy,900067000117709,f
70550,2018-08-17,cmr,adult,healthy,900067000117724,f
70550,2018-08-17,cmr,adult,healthy,900067000117734,f
70550,2018-08-17,cmr,adult,healthy,900067000117743,m
70550,2018-08-17,cmr,adult,healthy,900067000117749,m
70550,2018-08-17,cmr,adult,healthy,900067000117765,f
70550,2018-08-17,cmr,adult,healthy,900067000117768,f
70550,2018-08-17,cmr,adult,healthy,900067000117770,f
70550,2018-08-17,cmr,adult,healthy,900067000117775,m
70550,2018-08-17,cmr,adult,healthy,900067000117776,m
70550,2018-08-17,cmr,adult,healthy,900067000117777,f
70550,2018-08-17,cmr,adult,healthy,900067000117780,f
70550,2018-08-17,cmr,adult,healthy,985121013702904,m
70550,2018-08-18,cmr,adult,healthy,900043000104401,f
70550,2018-08-18,cmr,adult,healthy,900043000104438,f
70550,2018-08-18,cmr,adult,healthy,900043000104448,f
70550,2018-08-18,cmr,adult,healthy,900043000104454,f
70550,2018-08-18,cmr,adult,healthy,900043000108125,f
70550,2018-08-18,cmr,adult,healthy,900043000144362,m
70550,2018-08-18,cmr,adult,healthy,900067000117770,f
70550,2018-08-18,cmr,adult,healthy,900067000117775,m
70550,2018-08-18,cmr,adult,healthy,900067000117780,f
70550,2018-08-18,cmr,adult,healthy,900118001028032,f
70550,2018-08-18,cmr,adult,healthy,900118001057958,f
70550,2018-08-18,cmr,adult,healthy,900118001059340,f
70550,2018-08-18,cmr,adult,healthy,982000365440244,f
74976,2018-08-19,cmr,adult,healthy,900067000117285,m
74976,2018-08-19,cmr,adult,healthy,900067000117350,m
74976,2018-08-19,cmr,adult,healthy,900067000117385,m
74976,2018-08-19,cmr,adult,healthy,900067000117389,f
74976,2018-08-19,cmr,adult,healthy,900067000117396,f
74976,2018-08-19,cmr,adult,healthy,900067000117399,m
74976,2018-08-19,cmr,adult,healthy,900067000117405,f
74976,2018-08-19,cmr,adult,healthy,900067000117420,m
74976,2018-08-19,cmr,adult,healthy,900067000117433,m
74976,2018-08-19,cmr,adult,healthy,900067000117445,m
74976,2018-08-19,cmr,adult,healthy,900067000117451,f
74976,2018-08-19,cmr,adult,healthy,900067000117467,f
74976,2018-08-19,cmr,adult,healthy,900067000117470,m
74976,2018-08-19,cmr,adult,healthy,900067000117477,f
70550,2015-07-10,cmr,adult,healthy,900118001028883,m
70413,2018-08-26,cmr,adult,healthy,900067000117403,f
70413,2018-08-26,cmr,adult,healthy,900067000117462,f
70413,2018-08-26,cmr,adult,healthy,900067000117608,f
70175,2018-08-26,cmr,adult,healthy,900118001030336,f
70413,2018-08-27,cmr,adult,healthy,900067000114046,f
70413,2018-08-27,cmr,adult,healthy,900067000116825,m
70279,2018-08-27,cmr,adult,healthy,900067000116886,f
70413,2018-08-27,cmr,adult,healthy,900067000117608,f
70279,2018-08-27,cmr,adult,healthy,900067000117654,m
70413,2018-08-27,cmr,adult,healthy,900118001030233,m
70279,2018-08-27,cmr,adult,healthy,900118001057684,m
70279,2018-08-27,cmr,adult,healthy,982000365440268,f
70279,2018-08-27,cmr,adult,healthy,982000365440320,m
70413,2018-08-28,cmr,adult,healthy,900067000113992,m
70413,2018-08-28,cmr,adult,healthy,900067000114331,m
70413,2018-08-28,cmr,adult,healthy,900067000114862,m
70279,2018-08-28,cmr,adult,healthy,900067000117223,m
70413,2018-08-28,cmr,adult,healthy,900067000117462,f
70413,2018-08-28,cmr,adult,healthy,900067000117468,f
70279,2018-08-28,cmr,adult,healthy,900067000117654,m
70175,2018-08-28,cmr,adult,healthy,900118001030336,f
70279,2018-08-28,cmr,adult,healthy,982000365440268,f
70550,2015-07-10,cmr,adult,healthy,900118001029375,m
70550,2013-08-27,cmr,adult,healthy,118001058633,f
70550,2013-08-28,cmr,adult,healthy,900118001065797,f
70550,2013-08-27,cmr,adult,healthy,900118001057432,f
70550,2013-08-28,cmr,adult,healthy,900118001029951,f
70550,2013-08-28,cmr,adult,healthy,900118001029643,f
70505,2013-07-17,cmr,adult,healthy,985121012031275,m
70505,2013-07-17,cmr,adult,healthy,900118001059787,m
70550,2013-08-28,cmr,adult,healthy,900118001058842,m
70550,2013-08-27,cmr,adult,healthy,900118001031211,f
70550,2013-08-28,cmr,adult,healthy,900118001030965,m
70550,2013-08-28,cmr,adult,healthy,900118001029455,m
70505,2013-07-17,cmr,adult,healthy,985121012029339,m
70505,2013-07-17,cmr,adult,healthy,985121019076143,m
70550,2013-07-26,cmr,adult,healthy,900118001067329,m
70550,2013-07-29,cmr,adult,sick,900118001067329,m
70550,2013-07-29,cmr,adult,healthy,900118001029814,f
70550,2013-07-29,cmr,adult,healthy,900118001059949,f
70550,2013-08-27,cmr,adult,healthy,900118001059949,f
70550,2013-07-29,cmr,adult,healthy,900118001030093,f
70550,2013-07-29,cmr,adult,healthy,900118001057579,f
70550,2013-08-28,cmr,adult,healthy,900118001057579,f
70550,2013-07-23,cmr,adult,healthy,900118001065754,f
70505,2013-07-17,cmr,adult,healthy,900118001065405,f
70505,2013-07-17,cmr,adult,healthy,900118001057979,m
70505,2013-07-17,cmr,adult,healthy,900118001030064,f
70505,2013-07-17,cmr,adult,healthy,900118001058985,m
70505,2013-07-17,cmr,adult,healthy,900118001060646,f
70505,2013-07-17,cmr,adult,healthy,900118001059649,f
70550,2013-09-11,cmr,adult,healthy,118001027685,f
70550,2013-09-11,cmr,adult,healthy,118001058599,f
70550,2013-09-10,cmr,adult,healthy,118001058599,f
70550,2013-07-23,cmr,adult,healthy,900118001030025,m
70550,2013-07-23,cmr,adult,healthy,900118001030750,f
70550,2013-07-23,cmr,adult,healthy,900118001030163,f
70550,2013-08-27,cmr,adult,healthy,900118001030163,f
70550,2013-08-14,cmr,adult,healthy,118001030522,f
70550,2013-09-10,cmr,adult,healthy,118001029309,f
70550,2013-09-09,cmr,adult,healthy,985121013702904,m
70550,2013-09-10,cmr,adult,healthy,900118001030982,m
70550,2013-08-26,cmr,adult,healthy,900118001029269,f
70550,2013-09-10,cmr,adult,healthy,900118001060654,m
70550,2013-08-26,cmr,adult,healthy,985121019091883,m
70550,2013-08-26,cmr,adult,healthy,900118001058971,m
70505,2013-08-24,cmr,adult,healthy,900118001027865,m
70505,2013-08-23,cmr,adult,healthy,985121019100487,f
70505,2013-08-11,cmr,adult,healthy,985121019100487,f
70550,2013-09-11,cmr,adult,healthy,900118001057958,f
70550,2013-08-08,cmr,adult,healthy,900118001031467,m
70550,2013-09-09,cmr,adult,healthy,900118001028223,f
70505,2013-07-26,cmr,adult,healthy,900118001057931,m
70550,2013-08-14,cmr,adult,healthy,900118001027920,f
70550,2013-08-26,cmr,adult,healthy,900118001030540,m
70550,2013-08-08,cmr,adult,healthy,900118001031348,f
70550,2018-08-17,cmr,adult,healthy,900067000117665,m
70550,2013-08-14,cmr,adult,healthy,900118001031348,f
70550,2013-09-11,cmr,adult,healthy,900118001029951,f
70505,2013-07-26,cmr,adult,healthy,985121012031275,m
70505,2013-07-26,cmr,adult,healthy,900118001059787,m
70550,2013-09-10,cmr,adult,healthy,900118001027764,m
70550,2013-09-10,cmr,adult,healthy,900118001030965,m
70550,2013-08-28,cmr,adult,healthy,985121019094637,m
70550,2013-09-09,cmr,adult,healthy,900118001058025,f
70550,2013-08-26,cmr,adult,healthy,900118001058131,f
70550,2013-08-28,cmr,adult,healthy,900118001030093,f
70550,2013-09-09,cmr,adult,healthy,900118001057579,f
70550,2013-08-14,cmr,adult,healthy,900118001057579,f
70505,2013-07-26,cmr,adult,healthy,900118001065405,f
70505,2013-07-26,cmr,adult,healthy,900118001057979,m
